时间戳 (Timestamp),日志级别 (Level),事件/动作 (Action),报文原文 (Original Message),内容解析 (Content Analysis)
2024-11-16 01:34:28.053,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-06-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d5-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:35:37.240,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 01:35:37.401,DEBUG,生成时间等待任务:24,,无报文
2024-11-16 01:35:37.575,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-01-01-10-b9-2d-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 01:35:37.586,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-01-01-10-b9-01-af-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 01:35:37.587,DEBUG,"1,枪状态:1---就绪",,无报文
2024-11-16 01:35:38.323,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-02-01-10-b9-2e-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 01:35:38.533,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-02-01-10-b9-01-b0-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 01:35:38.561,DEBUG,"2,枪状态:1---就绪",,无报文
2024-11-16 01:35:39.351,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-00-00-1f-90-1f-b6-2f-b6-cf-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 01:35:42.629,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0f-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-de-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:35:42.630,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-10-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-34-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-cd-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:35:49.564,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-01-01-1f-90-1f-b6-2f-b6-d1-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 01:35:59.439,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 01:36:58.260,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-16-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-e5-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:36:58.260,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-17-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-34-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d4-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:38:12.639,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1e-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-34-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-da-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:38:12.639,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1d-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-ec-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:39:27.581,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-05-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d4-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:39:27.581,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-06-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-34-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-c2-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:40:35.674,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 01:40:35.827,DEBUG,生成时间等待任务:26,,无报文
2024-11-16 01:40:36.006,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-02-01-1f-90-1f-b6-2f-b6-d2-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 01:40:42.859,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0c-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-db-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:40:42.859,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0d-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-34-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-c9-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:40:45.826,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-06-00-00-00-00-82-01-82-69-16,"控制码: 01 (下发: 读当前数据), 数据长度: 6 字节, 终端地址: 760000000415"
2024-11-16 01:40:56.007,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 01:41:57.609,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-13-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-e2-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:41:57.610,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-14-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-cf-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:43:13.395,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1b-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d6-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:43:13.395,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1a-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-e9-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:44:28.033,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-02-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d1-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:44:28.033,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-03-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-be-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:45:42.214,DEBUG,生成时间等待任务:30,,无报文
2024-11-16 01:45:42.226,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 01:45:42.389,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-01-01-10-b9-2d-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 01:45:42.580,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-01-01-10-b9-01-af-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 01:45:42.580,DEBUG,"1,枪状态:1---就绪",,无报文
2024-11-16 01:45:42.701,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0a-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d9-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:45:42.701,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0b-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-c6-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:45:43.133,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-02-01-10-b9-2e-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 01:45:43.288,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-02-01-10-b9-01-b0-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 01:45:43.288,DEBUG,"2,枪状态:1---就绪",,无报文
2024-11-16 01:45:44.203,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-00-00-1f-90-1f-b6-2f-b6-cf-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 01:45:54.273,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-01-01-1f-90-1f-b6-2f-b6-d1-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 01:46:04.255,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 01:46:57.857,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-13-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-ce-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:46:57.857,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-12-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-e1-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:48:12.680,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-19-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-e8-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:48:12.680,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1a-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d5-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:49:28.345,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-01-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d0-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:49:28.345,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-02-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-9c-01-00-00-dc-7f-66-06-00-00-00-00-33-34-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-bd-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 01:50:31.276,DEBUG,生成时间等待任务:32,,无报文
2024-11-16 01:50:31.283,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 01:50:31.445,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-02-01-1f-90-1f-b6-2f-b6-d2-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 01:50:41.356,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-06-00-00-00-00-82-01-82-69-16,"控制码: 01 (下发: 读当前数据), 数据长度: 6 字节, 终端地址: 760000000415"
2024-11-16 01:50:42.531,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-08-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-1b-0e-00-76-00-00-00-04-15-08-34-22-15-11-24-11-36-44-00-00-00-00-f0-11-36-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-35-35-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-d7-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
